table_type,repair_type,idx,tx_id,tx_type,duration_ms,count,read_ts,from_ts,to_ts,build_reason,trial,history_scans,component
ivmh,No Repair,28,28,Update,0.014875,6.0,,,,,0,4,Update
ivmh,No Repair,29,29,MarkTs,49.602,,27.0,,,HistoryScan,0,4,BuildSnap
ivmh,No Repair,29,29,HistoryScan,18.147125,,27.0,,,,0,4,HistoryScan
ivmh,No Repair,30,30,RecentScan,16.671209,,30.0,,,,0,4,RecentScan
ivmh,No Repair,31,31,RecentScan,16.605458,,31.0,,,,0,4,RecentScan
ivmh,No Repair,32,32,RecentScan,16.169167,,32.0,,,,0,4,RecentScan
ivmh,No Repair,33,33,RecentScan,18.077167,,33.0,,,,0,4,RecentScan
ivmh,No Repair,34,34,MarkTs,0.0,,34.0,,,,0,4,
ivmh,No Repair,35,35,Update,0.0105,6.0,,,,,0,4,Update
ivmh,No Repair,0,0,InitLoad,13.877375,60000.0,,,,,1,4,
ivmh,No Repair,1,1,RecentScan,15.753125,,1.0,,,,1,4,RecentScan
ivmh,No Repair,2,2,RecentScan,18.8045,,2.0,,,,1,4,RecentScan
ivmh,No Repair,3,3,RecentScan,14.575458,,3.0,,,,1,4,RecentScan
ivmh,No Repair,4,4,RecentScan,15.000875,,4.0,,,,1,4,RecentScan
ivmh,No Repair,5,5,RecentScan,16.03875,,5.0,,,,1,4,RecentScan
ivmh,No Repair,6,6,MarkTs,0.0,,6.0,,,,1,4,
ivmh,No Repair,7,7,Update,0.01425,6.0,,,,,1,4,Update
ivmh,No Repair,8,8,MarkTs,48.98875,,6.0,,,HistoryScan,1,4,BuildSnap
ivmh,No Repair,8,8,HistoryScan,18.09875,,6.0,,,,1,4,HistoryScan
ivmh,No Repair,9,9,RecentScan,15.824917,,9.0,,,,1,4,RecentScan
ivmh,No Repair,10,10,RecentScan,15.68475,,10.0,,,,1,4,RecentScan
ivmh,No Repair,11,11,RecentScan,15.591375,,11.0,,,,1,4,RecentScan
ivmh,No Repair,12,12,RecentScan,15.596667,,12.0,,,,1,4,RecentScan
ivmh,No Repair,13,13,MarkTs,0.0,,13.0,,,,1,4,
ivmh,No Repair,14,14,Update,0.010208,6.0,,,,,1,4,Update
ivmh,No Repair,15,15,MarkTs,48.35775,,13.0,,,HistoryScan,1,4,BuildSnap
ivmh,No Repair,15,15,HistoryScan,19.354541,,13.0,,,,1,4,HistoryScan
ivmh,No Repair,16,16,RecentScan,16.523459,,16.0,,,,1,4,RecentScan
ivmh,No Repair,17,17,RecentScan,16.830208,,17.0,,,,1,4,RecentScan
ivmh,No Repair,18,18,RecentScan,15.701834,,18.0,,,,1,4,RecentScan
ivmh,No Repair,19,19,RecentScan,15.595916,,19.0,,,,1,4,RecentScan
ivmh,No Repair,20,20,MarkTs,0.0,,20.0,,,,1,4,
ivmh,No Repair,21,21,Update,0.0135,6.0,,,,,1,4,Update
ivmh,No Repair,22,22,MarkTs,46.607875,,20.0,,,HistoryScan,1,4,BuildSnap
ivmh,No Repair,22,22,HistoryScan,19.67525,,20.0,,,,1,4,HistoryScan
ivmh,No Repair,23,23,RecentScan,16.152958,,23.0,,,,1,4,RecentScan
ivmh,No Repair,24,24,RecentScan,16.314458,,24.0,,,,1,4,RecentScan
ivmh,No Repair,25,25,RecentScan,17.381417,,25.0,,,,1,4,RecentScan
ivmh,No Repair,26,26,RecentScan,17.699584,,26.0,,,,1,4,RecentScan
ivmh,No Repair,27,27,MarkTs,0.001667,,27.0,,,,1,4,
ivmh,No Repair,28,28,Update,0.016209,6.0,,,,,1,4,Update
ivmh,No Repair,29,29,MarkTs,48.3435,,27.0,,,HistoryScan,1,4,BuildSnap
ivmh,No Repair,29,29,HistoryScan,19.026625,,27.0,,,,1,4,HistoryScan
ivmh,No Repair,30,30,RecentScan,17.738667,,30.0,,,,1,4,RecentScan
ivmh,No Repair,31,31,RecentScan,15.776291,,31.0,,,,1,4,RecentScan
ivmh,No Repair,32,32,RecentScan,15.751584,,32.0,,,,1,4,RecentScan
ivmh,No Repair,33,33,RecentScan,15.504417,,33.0,,,,1,4,RecentScan
ivmh,No Repair,34,34,MarkTs,0.0,,34.0,,,,1,4,
ivmh,No Repair,35,35,Update,0.009084,6.0,,,,,1,4,Update
