table_type,repair_type,idx,tx_id,tx_type,duration_ms,count,read_ts,from_ts,to_ts,build_reason,trial,case
heap,No Repair,56,56,Probe,22.533125,600.0,56.0,,,,0,history1
heap,No Repair,57,57,RecentScan,20.047875,,57.0,,,,0,history1
heap,No Repair,58,58,Probe,22.267334,600.0,58.0,,,,0,history1
heap,No Repair,59,59,RecentScan,20.1485,,59.0,,,,0,history1
heap,No Repair,60,60,RecentScan,20.173166,,60.0,,,,0,history1
heap,No Repair,61,61,Probe,24.594292,600.0,61.0,,,,0,history1
heap,No Repair,62,62,Probe,21.707958,600.0,62.0,,,,0,history1
heap,No Repair,63,63,Probe,23.133959,600.0,63.0,,,,0,history1
heap,No Repair,64,64,Probe,22.847125,600.0,64.0,,,,0,history1
heap,No Repair,65,65,GbgCollect,11.114208,,16.0,,,,0,history1
heap,No Repair,66,66,Probe,22.701708,600.0,66.0,,,,0,history1
heap,No Repair,67,67,RecentScan,19.487667,,67.0,,,,0,history1
heap,No Repair,68,68,Probe,22.717708,600.0,68.0,,,,0,history1
heap,No Repair,69,69,RecentScan,19.578792,,69.0,,,,0,history1
heap,No Repair,70,70,Probe,23.23325,600.0,70.0,,,,0,history1
heap,No Repair,71,71,RecentScan,20.038583,,71.0,,,,0,history1
heap,No Repair,72,72,Probe,22.781333,600.0,72.0,,,,0,history1
heap,No Repair,73,73,Probe,20.910583,600.0,73.0,,,,0,history1
heap,No Repair,74,74,GbgCollect,11.387625,,30.0,,,,0,history1
heap,No Repair,75,75,RecentScan,20.5375,,75.0,,,,0,history1
heap,No Repair,76,76,RecentScan,20.460167,,76.0,,,,0,history1
heap,No Repair,77,77,RecentScan,20.328583,,77.0,,,,0,history1
heap,No Repair,78,78,RecentScan,20.287292,,78.0,,,,0,history1
heap,No Repair,79,79,Probe,23.503667,600.0,79.0,,,,0,history1
heap,No Repair,80,80,Update,0.004834,6.0,,,,,0,history1
heap,No Repair,81,81,BuildSnap,0.0,,81.0,,,,0,history1
heap,No Repair,82,82,Update,0.006417,6.0,,,,,0,history1
heap,No Repair,83,83,RecentScan,20.211708,,83.0,,,,0,history1
heap,No Repair,84,84,RecentScan,19.996667,,84.0,,,,0,history1
heap,No Repair,85,85,Probe,21.960375,600.0,85.0,,,,0,history1
heap,No Repair,86,86,RecentScan,19.974125,,86.0,,,,0,history1
heap,No Repair,87,87,Probe,22.009209,600.0,87.0,,,,0,history1
heap,No Repair,88,88,Probe,22.602875,600.0,88.0,,,,0,history1
heap,No Repair,89,89,RecentScan,19.790084,,89.0,,,,0,history1
heap,No Repair,90,90,Update,0.006042,6.0,,,,,0,history1
heap,No Repair,91,91,BuildSnap,0.0,,91.0,,,,0,history1
heap,No Repair,92,92,Probe,22.514791,600.0,92.0,,,,0,history1
heap,No Repair,93,93,RecentScan,19.795,,93.0,,,,0,history1
heap,No Repair,94,94,Update,0.009792,6.0,,,,,0,history1
heap,No Repair,95,95,RecentScan,20.622333,,95.0,,,,0,history1
heap,No Repair,96,96,Probe,24.079333,600.0,96.0,,,,0,history1
heap,No Repair,97,97,Probe,21.45225,600.0,97.0,,,,0,history1
heap,No Repair,98,98,RecentScan,20.686458,,98.0,,,,0,history1
heap,No Repair,99,99,Probe,22.317833,600.0,99.0,,,,0,history1
heap,No Repair,100,100,RecentScan,20.013958,,100.0,,,,0,history1
heap,No Repair,101,101,Probe,23.447958,600.0,101.0,,,,0,history1
heap,No Repair,102,102,RecentScan,20.673584,,102.0,,,,0,history1
heap,No Repair,103,103,Update,0.007291000000000001,6.0,,,,,0,history1
heap,No Repair,104,104,BuildSnap,0.0,,104.0,,,,0,history1
heap,No Repair,105,105,Probe,24.336292,600.0,105.0,,,,0,history1
heap,No Repair,106,106,Update,0.004542,6.0,,,,,0,history1
heap,No Repair,107,107,Probe,21.06425,600.0,107.0,,,,0,history1
heap,No Repair,108,108,Update,0.003292,6.0,,,,,0,history1
heap,No Repair,109,109,BuildSnap,0.0,,109.0,,,,0,history1
heap,No Repair,110,110,Probe,23.527208,600.0,110.0,,,,0,history1
heap,No Repair,111,111,RecentScan,20.511791,,111.0,,,,0,history1
heap,No Repair,112,112,Probe,23.371167,600.0,112.0,,,,0,history1
heap,No Repair,113,113,RecentScan,20.068458,,113.0,,,,0,history1
heap,No Repair,114,114,RecentScan,19.424292,,114.0,,,,0,history1
heap,No Repair,115,115,Probe,24.130583,600.0,115.0,,,,0,history1
heap,No Repair,116,116,RecentScan,20.049666,,116.0,,,,0,history1
heap,Read Repair,0,0,InitLoad,19.497458,60000.0,,,,,0,history1
heap,Read Repair,1,1,BuildSnap,0.0,,1.0,,,,0,history1
heap,Read Repair,2,2,Update,0.009875,6.0,,,,,0,history1
heap,Read Repair,3,3,BuildSnap,0.0,,3.0,,,,0,history1
heap,Read Repair,4,4,RecentScan,28.69925,,4.0,,,,0,history1
heap,Read Repair,5,5,Update,0.007125,6.0,,,,,0,history1
heap,Read Repair,6,6,RecentScan,29.020833,,6.0,,,,0,history1
heap,Read Repair,7,7,Update,0.006708,6.0,,,,,0,history1
heap,Read Repair,8,8,BuildSnap,0.0,,8.0,,,,0,history1
heap,Read Repair,9,9,HistoryScan,16.414083,,1.0,,,,0,history1
heap,Read Repair,10,10,Update,0.005708,6.0,,,,,0,history1
heap,Read Repair,11,11,RecentScan,29.228083,,11.0,,,,0,history1
heap,Read Repair,12,12,RecentScan,15.494125,,12.0,,,,0,history1
heap,Read Repair,13,13,Probe,15.550458,600.0,13.0,,,,0,history1
heap,Read Repair,14,14,GbgCollect,10.728583,,1.0,,,,0,history1
heap,Read Repair,15,15,Update,0.003,6.0,,,,,0,history1
heap,Read Repair,16,16,BuildSnap,0.0,,16.0,,,,0,history1
heap,Read Repair,17,17,Update,0.016957999999999997,6.0,,,,,0,history1
heap,Read Repair,18,18,Probe,23.453708,600.0,18.0,,,,0,history1
heap,Read Repair,19,19,RecentScan,29.465333,,19.0,,,,0,history1
heap,Read Repair,20,20,RecentScan,16.221833,,20.0,,,,0,history1
heap,Read Repair,21,21,RecentScan,16.425916,,21.0,,,,0,history1
heap,Read Repair,22,22,Probe,14.493209,600.0,22.0,,,,0,history1
heap,Read Repair,23,23,Probe,15.349792,600.0,23.0,,,,0,history1
heap,Read Repair,24,24,Probe,13.833417,600.0,24.0,,,,0,history1
heap,Read Repair,25,25,RecentScan,15.928292,,25.0,,,,0,history1
heap,Read Repair,26,26,Probe,14.524042,600.0,26.0,,,,0,history1
heap,Read Repair,27,27,GbgCollect,11.025458,,3.0,,,,0,history1
heap,Read Repair,28,28,RecentScan,15.27875,,28.0,,,,0,history1
heap,Read Repair,29,29,Update,0.006292,6.0,,,,,0,history1
heap,Read Repair,30,30,BuildSnap,0.0,,30.0,,,,0,history1
heap,Read Repair,31,31,Probe,24.725375,600.0,31.0,,,,0,history1
heap,Read Repair,32,32,Probe,21.090084,600.0,32.0,,,,0,history1
heap,Read Repair,33,33,Update,0.003542,6.0,,,,,0,history1
heap,Read Repair,34,34,RecentScan,30.002958,,34.0,,,,0,history1
heap,Read Repair,35,35,RecentScan,15.6055,,35.0,,,,0,history1
heap,Read Repair,36,36,Update,0.006,6.0,,,,,0,history1
heap,Read Repair,37,37,BuildSnap,0.0,,37.0,,,,0,history1
heap,Read Repair,38,38,GbgCollect,12.242917,,8.0,,,,0,history1
heap,Read Repair,39,39,Probe,22.291333,600.0,39.0,,,,0,history1
heap,Read Repair,40,40,Update,0.003875,6.0,,,,,0,history1
heap,Read Repair,41,41,RecentScan,30.154667,,41.0,,,,0,history1
heap,Read Repair,42,42,Probe,15.964541,600.0,42.0,,,,0,history1
heap,Read Repair,43,43,Probe,15.291458,600.0,43.0,,,,0,history1
heap,Read Repair,44,44,Update,0.004292,6.0,,,,,0,history1
heap,Read Repair,45,45,BuildSnap,0.0,,45.0,,,,0,history1
heap,Read Repair,46,46,Probe,22.466041,600.0,46.0,,,,0,history1
heap,Read Repair,47,47,RecentScan,29.251375,,47.0,,,,0,history1
heap,Read Repair,48,48,RecentScan,15.065709,,48.0,,,,0,history1
heap,Read Repair,49,49,Probe,15.120334,600.0,49.0,,,,0,history1
heap,Read Repair,50,50,RecentScan,14.527458,,50.0,,,,0,history1
heap,Read Repair,51,51,Update,0.005625,6.0,,,,,0,history1
heap,Read Repair,52,52,Update,0.003625,6.0,,,,,0,history1
heap,Read Repair,53,53,BuildSnap,0.0,,53.0,,,,0,history1
heap,Read Repair,54,54,RecentScan,29.286417,,54.0,,,,0,history1
heap,Read Repair,55,55,Update,0.007541,6.0,,,,,0,history1
heap,Read Repair,56,56,Probe,23.576875,600.0,56.0,,,,0,history1
heap,Read Repair,57,57,RecentScan,29.520291,,57.0,,,,0,history1
heap,Read Repair,58,58,Probe,14.552458,600.0,58.0,,,,0,history1
heap,Read Repair,59,59,RecentScan,14.617666,,59.0,,,,0,history1
heap,Read Repair,60,60,RecentScan,15.119958,,60.0,,,,0,history1
heap,Read Repair,61,61,Probe,17.110709,600.0,61.0,,,,0,history1
heap,Read Repair,62,62,Probe,15.092833,600.0,62.0,,,,0,history1
heap,Read Repair,63,63,Probe,15.107917,600.0,63.0,,,,0,history1
heap,Read Repair,64,64,Probe,14.654792,600.0,64.0,,,,0,history1
heap,Read Repair,65,65,GbgCollect,10.618834,,16.0,,,,0,history1
heap,Read Repair,66,66,Probe,15.094458,600.0,66.0,,,,0,history1
heap,Read Repair,67,67,RecentScan,15.03975,,67.0,,,,0,history1
heap,Read Repair,68,68,Probe,14.842875,600.0,68.0,,,,0,history1
heap,Read Repair,69,69,RecentScan,14.804084,,69.0,,,,0,history1
heap,Read Repair,70,70,Probe,15.41875,600.0,70.0,,,,0,history1
heap,Read Repair,71,71,RecentScan,14.915916,,71.0,,,,0,history1
heap,Read Repair,72,72,Probe,15.047209,600.0,72.0,,,,0,history1
heap,Read Repair,73,73,Probe,13.590667,600.0,73.0,,,,0,history1
heap,Read Repair,74,74,GbgCollect,10.55175,,30.0,,,,0,history1
heap,Read Repair,75,75,RecentScan,14.724542,,75.0,,,,0,history1
heap,Read Repair,76,76,RecentScan,15.025459,,76.0,,,,0,history1
heap,Read Repair,77,77,RecentScan,14.884209,,77.0,,,,0,history1
heap,Read Repair,78,78,RecentScan,15.006833,,78.0,,,,0,history1
heap,Read Repair,79,79,Probe,14.903625,600.0,79.0,,,,0,history1
heap,Read Repair,80,80,Update,0.00425,6.0,,,,,0,history1
heap,Read Repair,81,81,BuildSnap,0.0,,81.0,,,,0,history1
heap,Read Repair,82,82,Update,0.011042,6.0,,,,,0,history1
heap,Read Repair,83,83,RecentScan,29.88375,,83.0,,,,0,history1
heap,Read Repair,84,84,RecentScan,15.099459,,84.0,,,,0,history1
heap,Read Repair,85,85,Probe,14.724292,600.0,85.0,,,,0,history1
heap,Read Repair,86,86,RecentScan,14.806833,,86.0,,,,0,history1
heap,Read Repair,87,87,Probe,14.788,600.0,87.0,,,,0,history1
heap,Read Repair,88,88,Probe,15.321291,600.0,88.0,,,,0,history1
heap,Read Repair,89,89,RecentScan,14.782708,,89.0,,,,0,history1
heap,Read Repair,90,90,Update,0.00475,6.0,,,,,0,history1
heap,Read Repair,91,91,BuildSnap,0.0,,91.0,,,,0,history1
heap,Read Repair,92,92,Probe,23.231,600.0,92.0,,,,0,history1
heap,Read Repair,93,93,RecentScan,29.895958,,93.0,,,,0,history1
heap,Read Repair,94,94,Update,0.006625,6.0,,,,,0,history1
heap,Read Repair,95,95,RecentScan,29.795542,,95.0,,,,0,history1
heap,Read Repair,96,96,Probe,16.46475,600.0,96.0,,,,0,history1
heap,Read Repair,97,97,Probe,13.856542,600.0,97.0,,,,0,history1
heap,Read Repair,98,98,RecentScan,15.497375,,98.0,,,,0,history1
heap,Read Repair,99,99,Probe,14.793208,600.0,99.0,,,,0,history1
heap,Read Repair,100,100,RecentScan,14.950209,,100.0,,,,0,history1
heap,Read Repair,101,101,Probe,15.287625,600.0,101.0,,,,0,history1
heap,Read Repair,102,102,RecentScan,15.5675,,102.0,,,,0,history1
heap,Read Repair,103,103,Update,0.006375,6.0,,,,,0,history1
heap,Read Repair,104,104,BuildSnap,0.0,,104.0,,,,0,history1
heap,Read Repair,105,105,Probe,24.187166,600.0,105.0,,,,0,history1
heap,Read Repair,106,106,Update,0.003875,6.0,,,,,0,history1
heap,Read Repair,107,107,Probe,20.627417,600.0,107.0,,,,0,history1
heap,Read Repair,108,108,Update,0.003458,6.0,,,,,0,history1
heap,Read Repair,109,109,BuildSnap,0.0,,109.0,,,,0,history1
heap,Read Repair,110,110,Probe,23.676416,600.0,110.0,,,,0,history1
heap,Read Repair,111,111,RecentScan,30.384375,,111.0,,,,0,history1
heap,Read Repair,112,112,Probe,15.098916,600.0,112.0,,,,0,history1
heap,Read Repair,113,113,RecentScan,15.249375,,113.0,,,,0,history1
heap,Read Repair,114,114,RecentScan,15.216,,114.0,,,,0,history1
heap,Read Repair,115,115,Probe,15.819583,600.0,115.0,,,,0,history1
heap,Read Repair,116,116,RecentScan,14.203333,,116.0,,,,0,history1
heap,Write Repair,0,0,InitLoad,19.730833,60000.0,,,,,0,history1
heap,Write Repair,1,1,BuildSnap,0.0,,1.0,,,,0,history1
heap,Write Repair,2,2,Update,0.974625,6.0,,,,,0,history1
heap,Write Repair,3,3,BuildSnap,0.0,,3.0,,,,0,history1
heap,Write Repair,4,4,RecentScan,13.760458,,4.0,,,,0,history1
heap,Write Repair,5,5,Update,0.998125,6.0,,,,,0,history1
heap,Write Repair,6,6,RecentScan,16.036375,,6.0,,,,0,history1
heap,Write Repair,7,7,Update,0.8242079999999999,6.0,,,,,0,history1
heap,Write Repair,8,8,BuildSnap,0.0,,8.0,,,,0,history1
heap,Write Repair,9,9,HistoryScan,14.115125,,1.0,,,,0,history1
heap,Write Repair,10,10,Update,0.7999160000000001,6.0,,,,,0,history1
heap,Write Repair,11,11,RecentScan,14.876125,,11.0,,,,0,history1
heap,Write Repair,12,12,RecentScan,15.039708,,12.0,,,,0,history1
heap,Write Repair,13,13,Probe,15.377292,600.0,13.0,,,,0,history1
heap,Write Repair,14,14,GbgCollect,11.588459,,1.0,,,,0,history1
heap,Write Repair,15,15,Update,0.7002079999999999,6.0,,,,,0,history1
heap,Write Repair,16,16,BuildSnap,0.0,,16.0,,,,0,history1
heap,Write Repair,17,17,Update,0.813583,6.0,,,,,0,history1
heap,Write Repair,18,18,Probe,14.894958,600.0,18.0,,,,0,history1
heap,Write Repair,19,19,RecentScan,16.09025,,19.0,,,,0,history1
heap,Write Repair,20,20,RecentScan,15.833333,,20.0,,,,0,history1
heap,Write Repair,21,21,RecentScan,14.226583,,21.0,,,,0,history1
heap,Write Repair,22,22,Probe,13.893375,600.0,22.0,,,,0,history1
heap,Write Repair,23,23,Probe,14.373416,600.0,23.0,,,,0,history1
heap,Write Repair,24,24,Probe,13.47425,600.0,24.0,,,,0,history1
heap,Write Repair,25,25,RecentScan,15.323709,,25.0,,,,0,history1
heap,Write Repair,26,26,Probe,14.557083,600.0,26.0,,,,0,history1
heap,Write Repair,27,27,GbgCollect,10.754834,,3.0,,,,0,history1
heap,Write Repair,28,28,RecentScan,14.176417,,28.0,,,,0,history1
heap,Write Repair,29,29,Update,0.838292,6.0,,,,,0,history1
heap,Write Repair,30,30,BuildSnap,0.0,,30.0,,,,0,history1
heap,Write Repair,31,31,Probe,16.351,600.0,31.0,,,,0,history1
heap,Write Repair,32,32,Probe,13.972125,600.0,32.0,,,,0,history1
heap,Write Repair,33,33,Update,0.9635,6.0,,,,,0,history1
heap,Write Repair,34,34,RecentScan,16.116333,,34.0,,,,0,history1
heap,Write Repair,35,35,RecentScan,15.54,,35.0,,,,0,history1
heap,Write Repair,36,36,Update,0.8277920000000001,6.0,,,,,0,history1
heap,Write Repair,37,37,BuildSnap,0.0,,37.0,,,,0,history1
heap,Write Repair,38,38,GbgCollect,11.484708,,8.0,,,,0,history1
heap,Write Repair,39,39,Probe,15.1855,600.0,39.0,,,,0,history1
heap,Write Repair,40,40,Update,0.940375,6.0,,,,,0,history1
heap,Write Repair,41,41,RecentScan,15.328125,,41.0,,,,0,history1
heap,Write Repair,42,42,Probe,15.309333,600.0,42.0,,,,0,history1
heap,Write Repair,43,43,Probe,14.292958,600.0,43.0,,,,0,history1
heap,Write Repair,44,44,Update,0.905833,6.0,,,,,0,history1
heap,Write Repair,45,45,BuildSnap,0.0,,45.0,,,,0,history1
heap,Write Repair,46,46,Probe,14.958208,600.0,46.0,,,,0,history1
heap,Write Repair,47,47,RecentScan,15.136583,,47.0,,,,0,history1
heap,Write Repair,48,48,RecentScan,16.18925,,48.0,,,,0,history1
heap,Write Repair,49,49,Probe,14.448709,600.0,49.0,,,,0,history1
heap,Write Repair,50,50,RecentScan,15.924125,,50.0,,,,0,history1
heap,Write Repair,51,51,Update,0.831834,6.0,,,,,0,history1
heap,Write Repair,52,52,Update,0.6205,6.0,,,,,0,history1
heap,Write Repair,53,53,BuildSnap,0.0,,53.0,,,,0,history1
heap,Write Repair,54,54,RecentScan,16.542875,,54.0,,,,0,history1
heap,Write Repair,55,55,Update,0.8440420000000001,6.0,,,,,0,history1
heap,Write Repair,56,56,Probe,14.775958,600.0,56.0,,,,0,history1
heap,Write Repair,57,57,RecentScan,16.286666,,57.0,,,,0,history1
heap,Write Repair,58,58,Probe,14.8395,600.0,58.0,,,,0,history1
heap,Write Repair,59,59,RecentScan,16.195791,,59.0,,,,0,history1
heap,Write Repair,60,60,RecentScan,16.002334,,60.0,,,,0,history1
heap,Write Repair,61,61,Probe,16.158958,600.0,61.0,,,,0,history1
heap,Write Repair,62,62,Probe,13.960167,600.0,62.0,,,,0,history1
heap,Write Repair,63,63,Probe,14.326833,600.0,63.0,,,,0,history1
heap,Write Repair,64,64,Probe,14.624458,600.0,64.0,,,,0,history1
heap,Write Repair,65,65,GbgCollect,11.375708,,16.0,,,,0,history1
heap,Write Repair,66,66,Probe,14.884125,600.0,66.0,,,,0,history1
heap,Write Repair,67,67,RecentScan,15.755042,,67.0,,,,0,history1
heap,Write Repair,68,68,Probe,14.212583,600.0,68.0,,,,0,history1
heap,Write Repair,69,69,RecentScan,16.862333,,69.0,,,,0,history1
heap,Write Repair,70,70,Probe,14.999708,600.0,70.0,,,,0,history1
heap,Write Repair,71,71,RecentScan,15.509334,,71.0,,,,0,history1
heap,Write Repair,72,72,Probe,14.996709,600.0,72.0,,,,0,history1
heap,Write Repair,73,73,Probe,13.327209,600.0,73.0,,,,0,history1
heap,Write Repair,74,74,GbgCollect,10.659708,,30.0,,,,0,history1
heap,Write Repair,75,75,RecentScan,15.172542,,75.0,,,,0,history1
heap,Write Repair,76,76,RecentScan,14.969166,,76.0,,,,0,history1
heap,Write Repair,77,77,RecentScan,16.373292,,77.0,,,,0,history1
heap,Write Repair,78,78,RecentScan,16.93575,,78.0,,,,0,history1
heap,Write Repair,79,79,Probe,15.364875,600.0,79.0,,,,0,history1
heap,Write Repair,80,80,Update,0.978,6.0,,,,,0,history1
heap,Write Repair,81,81,BuildSnap,0.0,,81.0,,,,0,history1
heap,Write Repair,82,82,Update,0.7555839999999999,6.0,,,,,0,history1
heap,Write Repair,83,83,RecentScan,14.743833,,83.0,,,,0,history1
heap,Write Repair,84,84,RecentScan,14.295667,,84.0,,,,0,history1
heap,Write Repair,85,85,Probe,14.159542,600.0,85.0,,,,0,history1
heap,Write Repair,86,86,RecentScan,15.723917,,86.0,,,,0,history1
heap,Write Repair,87,87,Probe,14.900041,600.0,87.0,,,,0,history1
heap,Write Repair,88,88,Probe,15.167583,600.0,88.0,,,,0,history1
heap,Write Repair,89,89,RecentScan,15.637541,,89.0,,,,0,history1
heap,Write Repair,90,90,Update,0.824167,6.0,,,,,0,history1
heap,Write Repair,91,91,BuildSnap,0.0,,91.0,,,,0,history1
heap,Write Repair,92,92,Probe,14.402625,600.0,92.0,,,,0,history1
heap,Write Repair,93,93,RecentScan,14.872791,,93.0,,,,0,history1
heap,Write Repair,94,94,Update,0.808584,6.0,,,,,0,history1
heap,Write Repair,95,95,RecentScan,14.398541,,95.0,,,,0,history1
heap,Write Repair,96,96,Probe,16.206167,600.0,96.0,,,,0,history1
heap,Write Repair,97,97,Probe,14.402625,600.0,97.0,,,,0,history1
heap,Write Repair,98,98,RecentScan,14.528333,,98.0,,,,0,history1
heap,Write Repair,99,99,Probe,15.388833,600.0,99.0,,,,0,history1
heap,Write Repair,100,100,RecentScan,15.320417,,100.0,,,,0,history1
heap,Write Repair,101,101,Probe,15.909625,600.0,101.0,,,,0,history1
heap,Write Repair,102,102,RecentScan,16.217042,,102.0,,,,0,history1
heap,Write Repair,103,103,Update,0.864958,6.0,,,,,0,history1
heap,Write Repair,104,104,BuildSnap,0.0,,104.0,,,,0,history1
heap,Write Repair,105,105,Probe,16.511959,600.0,105.0,,,,0,history1
heap,Write Repair,106,106,Update,0.855708,6.0,,,,,0,history1
heap,Write Repair,107,107,Probe,14.003375,600.0,107.0,,,,0,history1
heap,Write Repair,108,108,Update,0.6915,6.0,,,,,0,history1
heap,Write Repair,109,109,BuildSnap,0.0,,109.0,,,,0,history1
heap,Write Repair,110,110,Probe,14.975084,600.0,110.0,,,,0,history1
heap,Write Repair,111,111,RecentScan,14.952292,,111.0,,,,0,history1
heap,Write Repair,112,112,Probe,14.803125,600.0,112.0,,,,0,history1
heap,Write Repair,113,113,RecentScan,14.080041,,113.0,,,,0,history1
heap,Write Repair,114,114,RecentScan,13.782208,,114.0,,,,0,history1
heap,Write Repair,115,115,Probe,15.898041,600.0,115.0,,,,0,history1
heap,Write Repair,116,116,RecentScan,15.717667,,116.0,,,,0,history1
chain,No Repair,0,0,InitLoad,19.050709,60000.0,,,,,0,history1
chain,No Repair,1,1,BuildSnap,0.0,,1.0,,,,0,history1
chain,No Repair,2,2,Update,1.018375,6.0,,,,,0,history1
chain,No Repair,3,3,BuildSnap,0.0,,3.0,,,,0,history1
chain,No Repair,4,4,RecentScan,14.985333,,4.0,,,,0,history1
chain,No Repair,5,5,Update,0.751084,6.0,,,,,0,history1
chain,No Repair,6,6,RecentScan,14.489375,,6.0,,,,0,history1
chain,No Repair,7,7,Update,0.7184170000000001,6.0,,,,,0,history1
chain,No Repair,8,8,BuildSnap,0.0,,8.0,,,,0,history1
chain,No Repair,9,9,HistoryScan,15.197042,,1.0,,,,0,history1
chain,No Repair,10,10,Update,0.722666,6.0,,,,,0,history1
chain,No Repair,11,11,RecentScan,13.367125,,11.0,,,,0,history1
chain,No Repair,12,12,RecentScan,15.230042,,12.0,,,,0,history1
chain,No Repair,13,13,Probe,15.843333,600.0,13.0,,,,0,history1
chain,No Repair,14,14,GbgCollect,0.024291,,1.0,,,,0,history1
chain,No Repair,15,15,Update,0.8438329999999999,6.0,,,,,0,history1
chain,No Repair,16,16,BuildSnap,0.0,,16.0,,,,0,history1
chain,No Repair,17,17,Update,0.7010839999999999,6.0,,,,,0,history1
chain,No Repair,18,18,Probe,15.003834,600.0,18.0,,,,0,history1
chain,No Repair,19,19,RecentScan,15.565667,,19.0,,,,0,history1
chain,No Repair,20,20,RecentScan,16.305833,,20.0,,,,0,history1
chain,No Repair,21,21,RecentScan,16.36375,,21.0,,,,0,history1
chain,No Repair,22,22,Probe,14.184791,600.0,22.0,,,,0,history1
chain,No Repair,23,23,Probe,14.581542,600.0,23.0,,,,0,history1
chain,No Repair,24,24,Probe,13.691916,600.0,24.0,,,,0,history1
chain,No Repair,25,25,RecentScan,15.862792,,25.0,,,,0,history1
chain,No Repair,26,26,Probe,14.987375,600.0,26.0,,,,0,history1
chain,No Repair,27,27,GbgCollect,0.02475,,3.0,,,,0,history1
chain,No Repair,28,28,RecentScan,16.839041,,28.0,,,,0,history1
chain,No Repair,29,29,Update,0.978041,6.0,,,,,0,history1
chain,No Repair,30,30,BuildSnap,0.0,,30.0,,,,0,history1
chain,No Repair,31,31,Probe,16.212792,600.0,31.0,,,,0,history1
chain,No Repair,32,32,Probe,14.005459,600.0,32.0,,,,0,history1
chain,No Repair,33,33,Update,0.83,6.0,,,,,0,history1
chain,No Repair,34,34,RecentScan,15.689417,,34.0,,,,0,history1
chain,No Repair,35,35,RecentScan,15.628625,,35.0,,,,0,history1
chain,No Repair,36,36,Update,0.762125,6.0,,,,,0,history1
chain,No Repair,37,37,BuildSnap,0.0,,37.0,,,,0,history1
chain,No Repair,38,38,GbgCollect,0.031083,,8.0,,,,0,history1
chain,No Repair,39,39,Probe,15.520166,600.0,39.0,,,,0,history1
chain,No Repair,40,40,Update,0.835375,6.0,,,,,0,history1
chain,No Repair,41,41,RecentScan,15.217625,,41.0,,,,0,history1
chain,No Repair,42,42,Probe,15.488583,600.0,42.0,,,,0,history1
chain,No Repair,43,43,Probe,14.4355,600.0,43.0,,,,0,history1
chain,No Repair,44,44,Update,0.802416,6.0,,,,,0,history1
chain,No Repair,45,45,BuildSnap,0.0,,45.0,,,,0,history1
chain,No Repair,46,46,Probe,14.734292,600.0,46.0,,,,0,history1
chain,No Repair,47,47,RecentScan,15.915,,47.0,,,,0,history1
chain,No Repair,48,48,RecentScan,14.39625,,48.0,,,,0,history1
chain,No Repair,49,49,Probe,14.973083,600.0,49.0,,,,0,history1
chain,No Repair,50,50,RecentScan,15.6295,,50.0,,,,0,history1
chain,No Repair,51,51,Update,0.7981670000000001,6.0,,,,,0,history1
chain,No Repair,52,52,Update,0.532709,6.0,,,,,0,history1
chain,No Repair,53,53,BuildSnap,0.0,,53.0,,,,0,history1
chain,No Repair,54,54,RecentScan,14.584209,,54.0,,,,0,history1
chain,No Repair,55,55,Update,0.681042,6.0,,,,,0,history1
chain,No Repair,56,56,Probe,14.93275,600.0,56.0,,,,0,history1
chain,No Repair,57,57,RecentScan,15.591125,,57.0,,,,0,history1
chain,No Repair,58,58,Probe,14.838459,600.0,58.0,,,,0,history1
chain,No Repair,59,59,RecentScan,16.091167,,59.0,,,,0,history1
chain,No Repair,60,60,RecentScan,15.8545,,60.0,,,,0,history1
chain,No Repair,61,61,Probe,16.00875,600.0,61.0,,,,0,history1
chain,No Repair,62,62,Probe,14.346292,600.0,62.0,,,,0,history1
chain,No Repair,63,63,Probe,14.452875,600.0,63.0,,,,0,history1
chain,No Repair,64,64,Probe,14.386042,600.0,64.0,,,,0,history1
chain,No Repair,65,65,GbgCollect,0.033,,16.0,,,,0,history1
chain,No Repair,66,66,Probe,14.382167,600.0,66.0,,,,0,history1
chain,No Repair,67,67,RecentScan,15.691,,67.0,,,,0,history1
chain,No Repair,68,68,Probe,14.340583,600.0,68.0,,,,0,history1
chain,No Repair,69,69,RecentScan,15.44875,,69.0,,,,0,history1
chain,No Repair,70,70,Probe,15.424208,600.0,70.0,,,,0,history1
chain,No Repair,71,71,RecentScan,15.220208,,71.0,,,,0,history1
chain,No Repair,72,72,Probe,15.447542,600.0,72.0,,,,0,history1
chain,No Repair,73,73,Probe,13.874917,600.0,73.0,,,,0,history1
chain,No Repair,74,74,GbgCollect,0.026375,,30.0,,,,0,history1
chain,No Repair,75,75,RecentScan,15.4295,,75.0,,,,0,history1
chain,No Repair,76,76,RecentScan,15.194667,,76.0,,,,0,history1
chain,No Repair,77,77,RecentScan,15.082,,77.0,,,,0,history1
chain,No Repair,78,78,RecentScan,15.601542,,78.0,,,,0,history1
chain,No Repair,79,79,Probe,15.827125,600.0,79.0,,,,0,history1
chain,No Repair,80,80,Update,0.8225,6.0,,,,,0,history1
chain,No Repair,81,81,BuildSnap,0.0,,81.0,,,,0,history1
chain,No Repair,82,82,Update,0.751125,6.0,,,,,0,history1
chain,No Repair,83,83,RecentScan,15.87175,,83.0,,,,0,history1
chain,No Repair,84,84,RecentScan,16.445209,,84.0,,,,0,history1
chain,No Repair,85,85,Probe,14.069917,600.0,85.0,,,,0,history1
