trial,idx,tx_id,tx_type_raw,tx_type,read_ts,from_ts,to_ts,build_reason,is_untimed_prime,is_actual_build,duration_ms
3,62,62,Probe,Probe,62.0,,,,False,False,2.15725
3,63,63,Probe,Probe,63.0,,,,False,False,2.490583
3,64,64,Probe,Probe,64.0,,,,False,False,2.704833
3,65,65,Probe,Probe,65.0,,,,False,False,2.821042
3,66,66,GbgCollect,GbgCollect,17.0,,,,False,False,0.0
3,67,67,Probe,Probe,67.0,,,,False,False,2.9925
3,68,68,RecentScan,RecentScan,68.0,,,,False,False,59.991583
3,69,69,Probe,Probe,69.0,,,,False,False,3.69025
3,70,70,RecentScan,RecentScan,70.0,,,,False,False,59.593583
3,71,71,Probe,Probe,71.0,,,,False,False,2.225291
3,72,72,RecentScan,RecentScan,72.0,,,,False,False,63.489292
3,73,73,Probe,Probe,73.0,,,,False,False,3.148334
3,74,74,Probe,Probe,74.0,,,,False,False,3.03775
3,75,75,GbgCollect,GbgCollect,31.0,,,,False,False,0.0
3,76,76,RecentScan,RecentScan,76.0,,,,False,False,56.292333
3,77,77,RecentScan,RecentScan,77.0,,,,False,False,55.260542
3,78,78,RecentScan,RecentScan,78.0,,,,False,False,60.299083
3,79,79,RecentScan,RecentScan,79.0,,,,False,False,57.997542
3,80,80,Probe,Probe,80.0,,,,False,False,2.117208
3,81,81,Update,Update,,,,,False,False,0.106583
3,82,82,MarkTs,BuildSnap,82.0,,,,False,False,0.0
3,83,83,Update,Update,,,,,False,False,0.118333
3,84,84,RecentScan,RecentScan,84.0,,,,False,False,57.055417
3,85,85,RecentScan,RecentScan,85.0,,,,False,False,58.606042
3,86,86,Probe,Probe,86.0,,,,False,False,2.904833
3,87,87,RecentScan,RecentScan,87.0,,,,False,False,58.137833
3,88,88,Probe,Probe,88.0,,,,False,False,2.873792
3,89,89,Probe,Probe,89.0,,,,False,False,3.107
3,90,90,RecentScan,RecentScan,90.0,,,,False,False,58.543084
3,91,91,Update,Update,,,,,False,False,0.172583
3,92,92,MarkTs,BuildSnap,92.0,,,,False,False,0.0
3,93,93,Probe,Probe,93.0,,,,False,False,1.811833
3,94,94,RecentScan,RecentScan,94.0,,,,False,False,62.292833
3,95,95,Update,Update,,,,,False,False,0.173416
3,96,96,RecentScan,RecentScan,96.0,,,,False,False,58.153334
3,97,97,Probe,Probe,97.0,,,,False,False,2.083125
3,98,98,Probe,Probe,98.0,,,,False,False,3.221083
3,99,99,RecentScan,RecentScan,99.0,,,,False,False,57.564
3,100,100,Probe,Probe,100.0,,,,False,False,2.153292
3,101,101,RecentScan,RecentScan,101.0,,,,False,False,57.637917
3,102,102,Probe,Probe,102.0,,,,False,False,3.484291
3,103,103,RecentScan,RecentScan,103.0,,,,False,False,59.939
3,104,104,Update,Update,,,,,False,False,0.19675
3,105,105,MarkTs,BuildSnap,105.0,,,,False,False,0.0
3,106,106,Probe,Probe,106.0,,,,False,False,1.692625
3,107,107,Update,Update,,,,,False,False,0.11725
3,108,108,Probe,Probe,108.0,,,,False,False,2.605083
3,109,109,Update,Update,,,,,False,False,0.090208
3,110,110,MarkTs,BuildSnap,110.0,,,,False,False,0.0
3,111,111,Probe,Probe,111.0,,,,False,False,1.828375
3,112,112,RecentScan,RecentScan,112.0,,,,False,False,56.455167
3,113,113,Probe,Probe,113.0,,,,False,False,2.447291
3,114,114,RecentScan,RecentScan,114.0,,,,False,False,57.572167
3,115,115,RecentScan,RecentScan,115.0,,,,False,False,58.2025
3,116,116,Probe,Probe,116.0,,,,False,False,2.145625
3,117,117,RecentScan,RecentScan,117.0,,,,False,False,58.952042
4,0,0,InitLoad,InitLoad,,,,,False,False,46.651667
4,1,1,MarkTs,BuildSnap,1.0,,,,False,False,0.0
4,2,2,Update,Update,,,,,False,False,0.176375
4,3,3,MarkTs,BuildSnap,3.0,,,,False,False,0.0
4,4,4,RecentScan,RecentScan,4.0,,,,False,False,58.585625
4,5,5,Update,Update,,,,,False,False,0.253958
4,6,6,RecentScan,RecentScan,6.0,,,,False,False,55.338042
4,7,7,MarkTs,BuildSnap,1.0,,,HistoryScan,True,False,162.443917
4,7,7,HistoryScan,HistoryScan,1.0,,,,True,False,62.683833
4,8,8,Update,Update,,,,,False,False,0.140791
4,9,9,MarkTs,BuildSnap,9.0,,,,False,False,0.0
4,10,10,RecentScan,RecentScan,10.0,,,,False,False,60.440209
4,11,11,Update,Update,,,,,False,False,0.33145800000000003
4,12,12,RecentScan,RecentScan,12.0,,,,False,False,57.31275
4,13,13,RecentScan,RecentScan,13.0,,,,False,False,59.230083
4,14,14,Probe,Probe,14.0,,,,False,False,1.2935
4,15,15,GbgCollect,GbgCollect,1.0,,,,False,False,0.09175
4,16,16,Update,Update,,,,,False,False,0.197042
4,17,17,MarkTs,BuildSnap,17.0,,,,False,False,0.0
4,18,18,Update,Update,,,,,False,False,0.124584
4,19,19,Probe,Probe,19.0,,,,False,False,2.01025
4,20,20,RecentScan,RecentScan,20.0,,,,False,False,58.658375
4,21,21,RecentScan,RecentScan,21.0,,,,False,False,56.033833
4,22,22,RecentScan,RecentScan,22.0,,,,False,False,59.42575
4,23,23,Probe,Probe,23.0,,,,False,False,1.927875
4,24,24,Probe,Probe,24.0,,,,False,False,1.75975
4,25,25,Probe,Probe,25.0,,,,False,False,2.478458
4,26,26,RecentScan,RecentScan,26.0,,,,False,False,59.632041
4,27,27,Probe,Probe,27.0,,,,False,False,2.94225
4,28,28,GbgCollect,GbgCollect,3.0,,,,False,False,0.0
4,29,29,RecentScan,RecentScan,29.0,,,,False,False,60.617417
4,30,30,Update,Update,,,,,False,False,0.128417
4,31,31,MarkTs,BuildSnap,31.0,,,,False,False,0.0
4,32,32,Probe,Probe,32.0,,,,False,False,1.361625
4,33,33,Probe,Probe,33.0,,,,False,False,2.452625
4,34,34,Update,Update,,,,,False,False,0.10166700000000001
4,35,35,RecentScan,RecentScan,35.0,,,,False,False,59.347917
4,36,36,RecentScan,RecentScan,36.0,,,,False,False,59.8065
4,37,37,Update,Update,,,,,False,False,0.147541
4,38,38,MarkTs,BuildSnap,38.0,,,,False,False,0.0
4,39,39,GbgCollect,GbgCollect,9.0,,,,False,False,0.0
4,40,40,Probe,Probe,40.0,,,,False,False,4.120792
4,41,41,Update,Update,,,,,False,False,0.303375
4,42,42,RecentScan,RecentScan,42.0,,,,False,False,59.498459
4,43,43,Probe,Probe,43.0,,,,False,False,1.520333
4,44,44,Probe,Probe,44.0,,,,False,False,3.434458
4,45,45,Update,Update,,,,,False,False,0.066625
4,46,46,MarkTs,BuildSnap,46.0,,,,False,False,0.0
4,47,47,Probe,Probe,47.0,,,,False,False,2.459583
4,48,48,RecentScan,RecentScan,48.0,,,,False,False,58.983541
4,49,49,RecentScan,RecentScan,49.0,,,,False,False,58.689917
4,50,50,Probe,Probe,50.0,,,,False,False,2.766291
4,51,51,RecentScan,RecentScan,51.0,,,,False,False,58.734875
4,52,52,Update,Update,,,,,False,False,0.233541
4,53,53,Update,Update,,,,,False,False,0.175667
4,54,54,MarkTs,BuildSnap,54.0,,,,False,False,0.0
4,55,55,RecentScan,RecentScan,55.0,,,,False,False,60.94025
4,56,56,Update,Update,,,,,False,False,0.169667
4,57,57,Probe,Probe,57.0,,,,False,False,2.419209
4,58,58,RecentScan,RecentScan,58.0,,,,False,False,60.444166
4,59,59,Probe,Probe,59.0,,,,False,False,4.490583
4,60,60,RecentScan,RecentScan,60.0,,,,False,False,60.619958
4,61,61,RecentScan,RecentScan,61.0,,,,False,False,61.728875
4,62,62,Probe,Probe,62.0,,,,False,False,2.221084
4,63,63,Probe,Probe,63.0,,,,False,False,2.388417
4,64,64,Probe,Probe,64.0,,,,False,False,2.827583
4,65,65,Probe,Probe,65.0,,,,False,False,3.265375
4,66,66,GbgCollect,GbgCollect,17.0,,,,False,False,0.0
4,67,67,Probe,Probe,67.0,,,,False,False,2.75625
4,68,68,RecentScan,RecentScan,68.0,,,,False,False,61.02575
4,69,69,Probe,Probe,69.0,,,,False,False,3.727083
4,70,70,RecentScan,RecentScan,70.0,,,,False,False,60.72
4,71,71,Probe,Probe,71.0,,,,False,False,2.211833
4,72,72,RecentScan,RecentScan,72.0,,,,False,False,61.6
4,73,73,Probe,Probe,73.0,,,,False,False,3.45275
4,74,74,Probe,Probe,74.0,,,,False,False,3.566833
4,75,75,GbgCollect,GbgCollect,31.0,,,,False,False,0.0
4,76,76,RecentScan,RecentScan,76.0,,,,False,False,60.21925
4,77,77,RecentScan,RecentScan,77.0,,,,False,False,61.511333
4,78,78,RecentScan,RecentScan,78.0,,,,False,False,60.842417
4,79,79,RecentScan,RecentScan,79.0,,,,False,False,61.255917
4,80,80,Probe,Probe,80.0,,,,False,False,2.093167
4,81,81,Update,Update,,,,,False,False,0.11125
4,82,82,MarkTs,BuildSnap,82.0,,,,False,False,0.0
4,83,83,Update,Update,,,,,False,False,0.1235
4,84,84,RecentScan,RecentScan,84.0,,,,False,False,61.704292
4,85,85,RecentScan,RecentScan,85.0,,,,False,False,61.606125
4,86,86,Probe,Probe,86.0,,,,False,False,2.875458
4,87,87,RecentScan,RecentScan,87.0,,,,False,False,61.459333
4,88,88,Probe,Probe,88.0,,,,False,False,2.64575
4,89,89,Probe,Probe,89.0,,,,False,False,2.911375
4,90,90,RecentScan,RecentScan,90.0,,,,False,False,61.246167
4,91,91,Update,Update,,,,,False,False,0.140708
4,92,92,MarkTs,BuildSnap,92.0,,,,False,False,0.0
4,93,93,Probe,Probe,93.0,,,,False,False,1.722792
4,94,94,RecentScan,RecentScan,94.0,,,,False,False,61.715875
4,95,95,Update,Update,,,,,False,False,0.168875
4,96,96,RecentScan,RecentScan,96.0,,,,False,False,61.621333
4,97,97,Probe,Probe,97.0,,,,False,False,2.147917
4,98,98,Probe,Probe,98.0,,,,False,False,3.121208
4,99,99,RecentScan,RecentScan,99.0,,,,False,False,59.182458
4,100,100,Probe,Probe,100.0,,,,False,False,2.01375
4,101,101,RecentScan,RecentScan,101.0,,,,False,False,59.262
4,102,102,Probe,Probe,102.0,,,,False,False,3.484041
4,103,103,RecentScan,RecentScan,103.0,,,,False,False,59.278333
4,104,104,Update,Update,,,,,False,False,0.186416
4,105,105,MarkTs,BuildSnap,105.0,,,,False,False,0.0
4,106,106,Probe,Probe,106.0,,,,False,False,1.635959
4,107,107,Update,Update,,,,,False,False,0.111792
4,108,108,Probe,Probe,108.0,,,,False,False,2.388917
4,109,109,Update,Update,,,,,False,False,0.07245900000000001
4,110,110,MarkTs,BuildSnap,110.0,,,,False,False,0.0
4,111,111,Probe,Probe,111.0,,,,False,False,1.650959
4,112,112,RecentScan,RecentScan,112.0,,,,False,False,59.301
4,113,113,Probe,Probe,113.0,,,,False,False,2.801709
4,114,114,RecentScan,RecentScan,114.0,,,,False,False,62.389292
4,115,115,RecentScan,RecentScan,115.0,,,,False,False,60.301834
4,116,116,Probe,Probe,116.0,,,,False,False,2.053416
4,117,117,RecentScan,RecentScan,117.0,,,,False,False,60.37825
